"FILE","GROUP"
"GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN.csv","GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN"
"GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT.csv","GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT"
"GO_EXOCRINE_SYSTEM_DEVELOPMENT.csv","GO_EXOCRINE_SYSTEM_DEVELOPMENT"
"GO_AMINOGLYCAN_METABOLIC_PROCESS.csv","GO_AMINOGLYCAN_METABOLIC_PROCESS"
"GO_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION.csv","GO_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION"
"GO_REGULATION_OF_FEVER_GENERATION.csv","GO_REGULATION_OF_FEVER_GENERATION"
"GO_DNA_TEMPLATED_TRANSCRIPTIONAL_PREINITIATION_COMPLEX_ASSEMBLY.csv","GO_DNA_TEMPLATED_TRANSCRIPTIONAL_PREINITIATION_COMPLEX_ASSEMBLY"
"GO_MACROPHAGE_ACTIVATION.csv","GO_MACROPHAGE_ACTIVATION"
"GO_CARDIOBLAST_DIFFERENTIATION.csv","GO_CARDIOBLAST_DIFFERENTIATION"
"GO_CELL_CYCLE_G1_S_PHASE_TRANSITION.csv","GO_CELL_CYCLE_G1_S_PHASE_TRANSITION"
"GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS.csv","GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS"
"GO_BLOOD_VESSEL_MORPHOGENESIS.csv","GO_BLOOD_VESSEL_MORPHOGENESIS"
"GO_REGULATION_OF_URINE_VOLUME.csv","GO_REGULATION_OF_URINE_VOLUME"
"GO_PHOTORECEPTOR_CELL_DEVELOPMENT.csv","GO_PHOTORECEPTOR_CELL_DEVELOPMENT"
"GO_SYNAPTIC_TRANSMISSION_DOPAMINERGIC.csv","GO_SYNAPTIC_TRANSMISSION_DOPAMINERGIC"
"GO_PROTEIN_PHOSPHORYLATION.csv","GO_PROTEIN_PHOSPHORYLATION"
"GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION.csv","GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION"
"GO_REGULATION_OF_CELL_DIFFERENTIATION.csv","GO_REGULATION_OF_CELL_DIFFERENTIATION"
"GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM.csv","GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM"
"GO_ENDOTHELIUM_DEVELOPMENT.csv","GO_ENDOTHELIUM_DEVELOPMENT"
"GO_DOUBLE_STRAND_BREAK_REPAIR.csv","GO_DOUBLE_STRAND_BREAK_REPAIR"
"GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT.csv","GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT"
"GO_REGULATION_OF_NEURON_MIGRATION.csv","GO_REGULATION_OF_NEURON_MIGRATION"
"GO_METHIONINE_BIOSYNTHETIC_PROCESS.csv","GO_METHIONINE_BIOSYNTHETIC_PROCESS"
"GO_MULTI_ORGANISM_ORGANELLE_ORGANIZATION.csv","GO_MULTI_ORGANISM_ORGANELLE_ORGANIZATION"
"GO_MESONEPHRIC_TUBULE_MORPHOGENESIS.csv","GO_MESONEPHRIC_TUBULE_MORPHOGENESIS"
"GO_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA.csv","GO_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA"
"GO_REGULATION_OF_CYTOKINE_SECRETION_INVOLVED_IN_IMMUNE_RESPONSE.csv","GO_REGULATION_OF_CYTOKINE_SECRETION_INVOLVED_IN_IMMUNE_RESPONSE"
"GO_RESPONSE_TO_INTERLEUKIN_1.csv","GO_RESPONSE_TO_INTERLEUKIN_1"
"GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS.csv","GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS"
"GO_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS.csv","GO_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS"
"GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND.csv","GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND"
"GO_RNA_CAPPING.csv","GO_RNA_CAPPING"
"GO_MALE_MEIOSIS.csv","GO_MALE_MEIOSIS"
"GO_LIVER_REGENERATION.csv","GO_LIVER_REGENERATION"
"GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS.csv","GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS"
"GO_REGULATION_OF_RENAL_SODIUM_EXCRETION.csv","GO_REGULATION_OF_RENAL_SODIUM_EXCRETION"
"GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE.csv","GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE"
"GO_SPINAL_CORD_PATTERNING.csv","GO_SPINAL_CORD_PATTERNING"
"GO_DNA_REPLICATION_INITIATION.csv","GO_DNA_REPLICATION_INITIATION"
"GO_ERYTHROCYTE_MATURATION.csv","GO_ERYTHROCYTE_MATURATION"
"GO_ETHANOLAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS.csv","GO_ETHANOLAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS"
"GO_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT.csv","GO_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT"
"GO_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL.csv","GO_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL"
"GO_BASIC_AMINO_ACID_TRANSPORT.csv","GO_BASIC_AMINO_ACID_TRANSPORT"
"GO_REGULATION_OF_CAMP_MEDIATED_SIGNALING.csv","GO_REGULATION_OF_CAMP_MEDIATED_SIGNALING"
"GO_CELL_MIGRATION_INVOLVED_IN_GASTRULATION.csv","GO_CELL_MIGRATION_INVOLVED_IN_GASTRULATION"
"GO_ASTROCYTE_DIFFERENTIATION.csv","GO_ASTROCYTE_DIFFERENTIATION"
"GO_PROTEIN_MONOUBIQUITINATION.csv","GO_PROTEIN_MONOUBIQUITINATION"
"GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION.csv","GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION"
"GO_FACE_DEVELOPMENT.csv","GO_FACE_DEVELOPMENT"
"GO_RNA_DESTABILIZATION.csv","GO_RNA_DESTABILIZATION"
"GO_RESPONSE_TO_ESTROGEN.csv","GO_RESPONSE_TO_ESTROGEN"
"GO_DETOXIFICATION.csv","GO_DETOXIFICATION"
"GO_REGULATION_OF_OSTEOBLAST_PROLIFERATION.csv","GO_REGULATION_OF_OSTEOBLAST_PROLIFERATION"
"GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY.csv","GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY"
"GO_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS.csv","GO_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS"
"GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE.csv","GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE"
"GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION.csv","GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION"
"GO_REGULATION_OF_PEPTIDASE_ACTIVITY.csv","GO_REGULATION_OF_PEPTIDASE_ACTIVITY"
"GO_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY.csv","GO_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"
"GO_BROWN_FAT_CELL_DIFFERENTIATION.csv","GO_BROWN_FAT_CELL_DIFFERENTIATION"
"GO_LIPID_TRANSLOCATION.csv","GO_LIPID_TRANSLOCATION"
"GO_INOSITOL_METABOLIC_PROCESS.csv","GO_INOSITOL_METABOLIC_PROCESS"
"GO_REGULATION_OF_CENTROSOME_CYCLE.csv","GO_REGULATION_OF_CENTROSOME_CYCLE"
"GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY.csv","GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY"
"GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS.csv","GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS"
"GO_PROTEIN_ADP_RIBOSYLATION.csv","GO_PROTEIN_ADP_RIBOSYLATION"
"GO_CELLULAR_SODIUM_ION_HOMEOSTASIS.csv","GO_CELLULAR_SODIUM_ION_HOMEOSTASIS"
"GO_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT.csv","GO_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT"
"GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS.csv","GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS"
"GO_PROTEIN_SUMOYLATION.csv","GO_PROTEIN_SUMOYLATION"
"GO_MEGAKARYOCYTE_DEVELOPMENT.csv","GO_MEGAKARYOCYTE_DEVELOPMENT"
"GO_REGULATION_OF_HISTONE_H3_K9_METHYLATION.csv","GO_REGULATION_OF_HISTONE_H3_K9_METHYLATION"
"GO_VASODILATION.csv","GO_VASODILATION"
"GO_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE.csv","GO_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE"
"GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION.csv","GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION"
"GO_NEURONAL_ION_CHANNEL_CLUSTERING.csv","GO_NEURONAL_ION_CHANNEL_CLUSTERING"
"GO_POSITIVE_REGULATION_OF_AXON_EXTENSION.csv","GO_POSITIVE_REGULATION_OF_AXON_EXTENSION"
"GO_REGULATION_OF_ION_HOMEOSTASIS.csv","GO_REGULATION_OF_ION_HOMEOSTASIS"
"GO_PIGMENT_CELL_DIFFERENTIATION.csv","GO_PIGMENT_CELL_DIFFERENTIATION"
"GO_ORGAN_GROWTH.csv","GO_ORGAN_GROWTH"
"GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION.csv","GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION"
"GO_REGULATION_OF_BONE_REMODELING.csv","GO_REGULATION_OF_BONE_REMODELING"
"GO_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS.csv","GO_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS"
"GO_REGULATION_OF_T_CELL_PROLIFERATION.csv","GO_REGULATION_OF_T_CELL_PROLIFERATION"
"GO_NERVE_DEVELOPMENT.csv","GO_NERVE_DEVELOPMENT"
"GO_REGULATION_OF_NEUROBLAST_PROLIFERATION.csv","GO_REGULATION_OF_NEUROBLAST_PROLIFERATION"
"GO_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN.csv","GO_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN"
"GO_PHAGOSOME_ACIDIFICATION.csv","GO_PHAGOSOME_ACIDIFICATION"
"GO_REGULATION_OF_CELL_SIZE.csv","GO_REGULATION_OF_CELL_SIZE"
"GO_TETRAPYRROLE_METABOLIC_PROCESS.csv","GO_TETRAPYRROLE_METABOLIC_PROCESS"
"GO_REGULATION_OF_CENTROSOME_DUPLICATION.csv","GO_REGULATION_OF_CENTROSOME_DUPLICATION"
"GO_VENTRAL_SPINAL_CORD_INTERNEURON_DIFFERENTIATION.csv","GO_VENTRAL_SPINAL_CORD_INTERNEURON_DIFFERENTIATION"
"GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY.csv","GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY"
"GO_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY.csv","GO_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY"
"GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT.csv","GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT"
"GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION.csv","GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION"
"GO_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL.csv","GO_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL"
"GO_MULTICELLULAR_ORGANISMAL_WATER_HOMEOSTASIS.csv","GO_MULTICELLULAR_ORGANISMAL_WATER_HOMEOSTASIS"
"GO_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME.csv","GO_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME"
"GO_KERATAN_SULFATE_CATABOLIC_PROCESS.csv","GO_KERATAN_SULFATE_CATABOLIC_PROCESS"
"GO_BLASTOCYST_DEVELOPMENT.csv","GO_BLASTOCYST_DEVELOPMENT"
"GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS.csv","GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS"
"GO_CHROMATIN_ORGANIZATION.csv","GO_CHROMATIN_ORGANIZATION"
"GO_POSITIVE_REGULATION_OF_CYTOKINESIS.csv","GO_POSITIVE_REGULATION_OF_CYTOKINESIS"
"GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY.csv","GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY"
"GO_ORGANIC_ANION_TRANSPORT.csv","GO_ORGANIC_ANION_TRANSPORT"
"GO_STAT_CASCADE.csv","GO_STAT_CASCADE"
"GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND.csv","GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND"
"GO_BICARBONATE_TRANSPORT.csv","GO_BICARBONATE_TRANSPORT"
"GO_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL.csv","GO_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL"
"GO_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION.csv","GO_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION"
"GO_SEGMENTATION.csv","GO_SEGMENTATION"
"GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY.csv","GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY"
"GO_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION.csv","GO_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION"
"GO_PYRIMIDINE_CONTAINING_COMPOUND_SALVAGE.csv","GO_PYRIMIDINE_CONTAINING_COMPOUND_SALVAGE"
"GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION.csv","GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION"
"GO_TRNA_METHYLATION.csv","GO_TRNA_METHYLATION"
"GO_INTERACTION_WITH_HOST.csv","GO_INTERACTION_WITH_HOST"
"GO_GASTRULATION.csv","GO_GASTRULATION"
"GO_RESPONSE_TO_UV.csv","GO_RESPONSE_TO_UV"
"GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT.csv","GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT"
"GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT.csv","GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT"
"GO_SKIN_EPIDERMIS_DEVELOPMENT.csv","GO_SKIN_EPIDERMIS_DEVELOPMENT"
"GO_VIRAL_GENOME_REPLICATION.csv","GO_VIRAL_GENOME_REPLICATION"
"GO_NUCLEOTIDE_EXCISION_REPAIR.csv","GO_NUCLEOTIDE_EXCISION_REPAIR"
"GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS.csv","GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS"
"GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA.csv","GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA"
"GO_GOLGI_TO_ENDOSOME_TRANSPORT.csv","GO_GOLGI_TO_ENDOSOME_TRANSPORT"
"GO_REGULATION_OF_MUSCLE_HYPERTROPHY.csv","GO_REGULATION_OF_MUSCLE_HYPERTROPHY"
"GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT.csv","GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT"
"GO_SULFUR_COMPOUND_TRANSPORT.csv","GO_SULFUR_COMPOUND_TRANSPORT"
"GO_FATTY_ACID_BIOSYNTHETIC_PROCESS.csv","GO_FATTY_ACID_BIOSYNTHETIC_PROCESS"
"GO_HEART_FORMATION.csv","GO_HEART_FORMATION"
"GO_RECEPTOR_INTERNALIZATION.csv","GO_RECEPTOR_INTERNALIZATION"
"GO_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION.csv","GO_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION"
"GO_REGULATION_OF_ODONTOGENESIS.csv","GO_REGULATION_OF_ODONTOGENESIS"
"GO_MULTICELLULAR_ORGANISM_METABOLIC_PROCESS.csv","GO_MULTICELLULAR_ORGANISM_METABOLIC_PROCESS"
"GO_PARTURITION.csv","GO_PARTURITION"
"GO_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY.csv","GO_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY"
"GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS.csv","GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS"
"GO_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION.csv","GO_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION"
"GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS.csv","GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS"
"GO_MEIOTIC_CHROMOSOME_SEPARATION.csv","GO_MEIOTIC_CHROMOSOME_SEPARATION"
"GO_REGULATION_OF_CALCINEURIN_NFAT_SIGNALING_CASCADE.csv","GO_REGULATION_OF_CALCINEURIN_NFAT_SIGNALING_CASCADE"
"GO_DIOL_METABOLIC_PROCESS.csv","GO_DIOL_METABOLIC_PROCESS"
"GO_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY.csv","GO_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY"
"GO_OXYGEN_TRANSPORT.csv","GO_OXYGEN_TRANSPORT"
"GO_REGULATION_OF_LIPID_TRANSPORT.csv","GO_REGULATION_OF_LIPID_TRANSPORT"
"GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS.csv","GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS"
"GO_REGULATION_OF_REPRODUCTIVE_PROCESS.csv","GO_REGULATION_OF_REPRODUCTIVE_PROCESS"
"GO_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS.csv","GO_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS"
"GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION.csv","GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION"
"GO_ORGAN_INDUCTION.csv","GO_ORGAN_INDUCTION"
"GO_DNA_STRAND_ELONGATION.csv","GO_DNA_STRAND_ELONGATION"
"GO_NEURON_PROJECTION_MORPHOGENESIS.csv","GO_NEURON_PROJECTION_MORPHOGENESIS"
"GO_REGULATION_OF_CELL_DIVISION.csv","GO_REGULATION_OF_CELL_DIVISION"
"GO_MULTIVESICULAR_BODY_SORTING_PATHWAY.csv","GO_MULTIVESICULAR_BODY_SORTING_PATHWAY"
"GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY.csv","GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY"
"GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS.csv","GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS"
"GO_NOTCH_SIGNALING_PATHWAY.csv","GO_NOTCH_SIGNALING_PATHWAY"
"GO_OUTER_DYNEIN_ARM_ASSEMBLY.csv","GO_OUTER_DYNEIN_ARM_ASSEMBLY"
"GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS.csv","GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS"
"GO_RESPONSE_TO_RADIATION.csv","GO_RESPONSE_TO_RADIATION"
"GO_BILE_ACID_AND_BILE_SALT_TRANSPORT.csv","GO_BILE_ACID_AND_BILE_SALT_TRANSPORT"
"GO_HEART_DEVELOPMENT.csv","GO_HEART_DEVELOPMENT"
"GO_TISSUE_REGENERATION.csv","GO_TISSUE_REGENERATION"
"GO_MESODERM_MORPHOGENESIS.csv","GO_MESODERM_MORPHOGENESIS"
"GO_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY.csv","GO_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY"
"GO_RECEPTOR_METABOLIC_PROCESS.csv","GO_RECEPTOR_METABOLIC_PROCESS"
"GO_NUCLEOSIDE_SALVAGE.csv","GO_NUCLEOSIDE_SALVAGE"
"GO_INFLAMMATORY_RESPONSE.csv","GO_INFLAMMATORY_RESPONSE"
"GO_TRNA_TRANSPORT.csv","GO_TRNA_TRANSPORT"
"GO_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING.csv","GO_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING"
"GO_NEGATIVE_REGULATION_OF_ANOIKIS.csv","GO_NEGATIVE_REGULATION_OF_ANOIKIS"
"GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY.csv","GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY"
"GO_LACTATE_TRANSMEMBRANE_TRANSPORT.csv","GO_LACTATE_TRANSMEMBRANE_TRANSPORT"
"GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA.csv","GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA"
"GO_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT.csv","GO_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT"
"GO_PIGMENT_GRANULE_ORGANIZATION.csv","GO_PIGMENT_GRANULE_ORGANIZATION"
"GO_REGULATION_OF_INTERLEUKIN_13_PRODUCTION.csv","GO_REGULATION_OF_INTERLEUKIN_13_PRODUCTION"
"GO_REGULATION_OF_CELL_CYCLE.csv","GO_REGULATION_OF_CELL_CYCLE"
"GO_TUBE_DEVELOPMENT.csv","GO_TUBE_DEVELOPMENT"
"GO_LOCOMOTION.csv","GO_LOCOMOTION"
"GO_ACROSOME_ASSEMBLY.csv","GO_ACROSOME_ASSEMBLY"
"GO_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS.csv","GO_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS"
"GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR.csv","GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR"
"GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT.csv","GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT"
"GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS.csv","GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS"
"GO_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY.csv","GO_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY"
"GO_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER.csv","GO_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER"
"GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY.csv","GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY"
"GO_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION.csv","GO_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION"
"GO_CARDIAC_MUSCLE_CELL_CONTRACTION.csv","GO_CARDIAC_MUSCLE_CELL_CONTRACTION"
"GO_AMINO_SUGAR_CATABOLIC_PROCESS.csv","GO_AMINO_SUGAR_CATABOLIC_PROCESS"
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS.csv","GO_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS"
"GO_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS.csv","GO_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS"
"GO_MITOCHONDRIAL_RNA_METABOLIC_PROCESS.csv","GO_MITOCHONDRIAL_RNA_METABOLIC_PROCESS"
"GO_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL.csv","GO_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL"
"GO_NUCLEUS_LOCALIZATION.csv","GO_NUCLEUS_LOCALIZATION"
"GO_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR.csv","GO_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR"
"GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS.csv","GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS"
"GO_ORGANELLE_ASSEMBLY.csv","GO_ORGANELLE_ASSEMBLY"
"GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT.csv","GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT"
"GO_FATTY_ACID_DERIVATIVE_TRANSPORT.csv","GO_FATTY_ACID_DERIVATIVE_TRANSPORT"
"GO_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE.csv","GO_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"
"GO_CARDIAC_VENTRICLE_DEVELOPMENT.csv","GO_CARDIAC_VENTRICLE_DEVELOPMENT"
"GO_MALE_MEIOSIS_I.csv","GO_MALE_MEIOSIS_I"
"GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS.csv","GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS"
"GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS.csv","GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS"
